"plotcode","country","surveydate1","surveydate2","longitude_generalised","latitude_generalised","management2"
"834509404830","Sweden","2003-06-18 00:00:00","2008-06-15 00:00:00",14.8369646758698,56.6951465336037,1
"834509408830","Sweden","2003-06-18 00:00:00","2008-06-15 00:00:00",14.827824182187,56.711972343438,0
"834510104830","Sweden","2003-09-10 00:00:00","2008-09-08 00:00:00",14.6705933562419,56.7381520861079,1
"834510108830","Sweden","2003-09-10 00:00:00","2008-09-08 00:00:00",14.6771623812522,56.7417497235173,0
"834510204831","Sweden","2003-09-10 00:00:00","2008-09-08 00:00:00",14.6983455019327,56.744334220608,1
"834510204832","Sweden","2003-09-10 00:00:00","2008-09-08 00:00:00",14.6727078740688,56.734132835116,1
"834510208831","Sweden","2003-09-10 00:00:00","2008-09-08 00:00:00",14.6636052463772,56.731476202252,1
"834510208832","Sweden","2003-09-10 00:00:00","2008-09-08 00:00:00",14.7002023023893,56.7629377752317,1
"834510304831","Sweden","2003-09-10 00:00:00","2008-09-08 00:00:00",14.6763720652133,56.7182007535714,1
"834510408830","Sweden","2003-09-10 00:00:00","2008-09-08 00:00:00",14.6716327950066,56.7343650643086,1
"834511108831","Sweden","2003-07-24 00:00:00","2008-08-14 00:00:00",14.5223141949858,56.7756292219968,1
"834511108832","Sweden","2003-07-24 00:00:00","2008-08-14 00:00:00",14.5048027160542,56.783589131816,1
"834511204830","Sweden","2003-07-24 00:00:00","2008-08-14 00:00:00",14.5371742741074,56.7768720274817,1
"834511308830","Sweden","2003-07-24 00:00:00","2008-08-14 00:00:00",14.5055479212362,56.7729540810652,0
"834511404830","Sweden","2003-07-24 00:00:00","2008-08-14 00:00:00",14.5116094527656,56.7971721813522,0
"834512108881","Sweden","2003-11-01 00:00:00","2008-07-16 00:00:00",15.6722990188712,56.458795748597,0
"834512108882","Sweden","2003-11-01 00:00:00","2008-07-16 00:00:00",15.6579239245185,56.4662780224335,0
"834512204830","Sweden","2003-11-01 00:00:00","2008-07-16 00:00:00",15.6614905682261,56.4756944897466,1
"834512208880","Sweden","2003-11-01 00:00:00","2008-07-16 00:00:00",15.6576770167,56.4956488565104,0
"834512304832","Sweden","2003-11-01 00:00:00","2008-07-16 00:00:00",15.6653697704271,56.4605765641033,1
"834512404830","Sweden","2003-11-01 00:00:00","2008-07-16 00:00:00",15.672038634896,56.4534951433857,1
"834513108930","Sweden","2003-08-06 00:00:00","2008-07-15 00:00:00",15.5209053780709,56.5317500669875,1
"834513204830","Sweden","2003-08-06 00:00:00","2008-07-15 00:00:00",15.5110921680503,56.5013316472837,1
"834513208880","Sweden","2003-08-06 00:00:00","2008-07-15 00:00:00",15.5038159041548,56.5285433514065,0
"834513308830","Sweden","2003-08-06 00:00:00","2008-07-15 00:00:00",15.4801802779194,56.5181452512025,0
"834513404930","Sweden","2003-08-06 00:00:00","2008-07-15 00:00:00",15.4775735663322,56.5136307573766,0
"834513408830","Sweden","2003-08-06 00:00:00","2008-07-15 00:00:00",15.4575413278612,56.5137838944427,0
"834515308830","Sweden","2003-08-12 00:00:00","2008-06-03 00:00:00",14.9718145812816,56.6567963611925,1
"834516104830","Sweden","2003-05-15 00:00:00","2008-07-22 00:00:00",15.7332073650104,56.8084271528914,1
"834516204831","Sweden","2003-05-15 00:00:00","2008-07-22 00:00:00",15.7461173609767,56.8083132313557,0
"834516204832","Sweden","2003-05-15 00:00:00","2008-07-22 00:00:00",15.7637385315092,56.7701843162711,0
"834516208031","Sweden","2003-05-15 00:00:00","2008-07-22 00:00:00",15.7295065147271,56.8042702779893,0
"834516304830","Sweden","2003-05-15 00:00:00","2008-07-22 00:00:00",15.7415967937694,56.8033064108926,1
"834516308830","Sweden","2003-05-15 00:00:00","2008-07-22 00:00:00",15.7332274649055,56.7765330695603,1
"834516408832","Sweden","2003-05-15 00:00:00","2008-07-22 00:00:00",15.7298825617888,56.7773061963196,1
"834517104030","Sweden","2003-08-13 00:00:00","2008-06-12 00:00:00",16.0402068585311,56.4749253462432,0
"834517204830","Sweden","2003-08-13 00:00:00","2008-06-12 00:00:00",16.0621909442039,56.496018271641,1
"834517208880","Sweden","2003-08-13 00:00:00","2008-06-12 00:00:00",16.0859510065477,56.4845121568013,0
"834517304880","Sweden","2003-08-13 00:00:00","2008-06-12 00:00:00",16.0445356089432,56.4905252548068,1
"834517308830","Sweden","2003-08-13 00:00:00","2008-06-12 00:00:00",16.0525256804132,56.4733189163795,1
"834517404830","Sweden","2003-08-13 00:00:00","2008-06-12 00:00:00",16.0799528474389,56.4814498841914,1
"834519408932","Sweden","2003-09-01 00:00:00","2008-06-14 00:00:00",16.3030078726753,56.744634173225,1
"834520104830","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.1355307117496,56.800473168981,0
"834520108830","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.1393198638897,56.7942923367765,1
"834520204830","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.173960084928,56.7912368013065,0
"834520208830","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.124164876799,56.7870944687633,1
"834520304830","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.1289926545915,56.785601698955,0
"834520308881","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.1475764265217,56.7936773985039,0
"834520308882","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.1586675894604,56.771703760378,0
"834520404830","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.1494054667885,56.7875064232828,0
"834520408830","Sweden","2003-05-22 00:00:00","2008-08-19 00:00:00",16.1379535463037,56.8123420947384,1
"834521304832","Sweden","2003-09-03 00:00:00","2008-06-08 00:00:00",16.6248618211137,56.6236645885473,0
"834521404831","Sweden","2003-09-03 00:00:00","2008-06-08 00:00:00",16.624744705909,56.6581430393845,1
"834523104830","Sweden","2003-07-16 00:00:00","2008-05-13 00:00:00",13.5249044626063,56.8295400235132,0
"834523204830","Sweden","2003-07-16 00:00:00","2008-05-13 00:00:00",13.5126746130358,56.8235950073185,0
"834523208830","Sweden","2003-07-16 00:00:00","2008-05-13 00:00:00",13.5362193884058,56.8027650712152,1
"834523308931","Sweden","2003-07-16 00:00:00","2008-05-13 00:00:00",13.5301363559566,56.8229620542285,0
"834523308932","Sweden","2003-07-16 00:00:00","2008-05-13 00:00:00",13.5087342617499,56.7953169847277,0
"834523404830","Sweden","2003-07-16 00:00:00","2008-05-13 00:00:00",13.5197061834625,56.8351932117733,0
"834524304830","Sweden","2003-05-13 00:00:00","2008-08-27 00:00:00",13.3525200177587,56.8404981449603,0
"834524308831","Sweden","2003-05-13 00:00:00","2008-08-27 00:00:00",13.3320553142266,56.8403666053982,1
"834524308832","Sweden","2003-05-13 00:00:00","2008-08-27 00:00:00",13.345809507297,56.8530121388345,0
"834524404831","Sweden","2003-05-13 00:00:00","2008-08-27 00:00:00",13.3272220715323,56.8548095067362,0
"834524404832","Sweden","2003-05-13 00:00:00","2008-08-27 00:00:00",13.3548743876482,56.8731480018831,1
"834524408830","Sweden","2003-05-13 00:00:00","2008-08-27 00:00:00",13.358693603816,56.8689646200556,0
"834525308830","Sweden","2003-08-12 00:00:00","2008-05-14 00:00:00",14.0753578115535,56.9825925120822,1
"834526104883","Sweden","2003-05-19 00:00:00","2008-08-28 00:00:00",13.9156113903797,57.0529956165541,0
"834526108830","Sweden","2003-05-19 00:00:00","2008-08-28 00:00:00",13.9423433872437,57.0504774844193,0
"834526204830","Sweden","2003-05-19 00:00:00","2008-08-28 00:00:00",13.9355790586749,57.0202640390638,0
"834526304830","Sweden","2003-05-19 00:00:00","2008-08-28 00:00:00",13.9243569678154,57.0475823539506,0
"834526404880","Sweden","2003-05-19 00:00:00","2008-08-28 00:00:00",13.9215692290102,57.0308958110918,0
"834527104830","Sweden","2003-06-27 00:00:00","2008-10-02 00:00:00",13.7399604674365,57.1029063417255,0
"834527108830","Sweden","2003-06-27 00:00:00","2008-10-02 00:00:00",13.7682764769754,57.0697353336651,0
"834527204830","Sweden","2003-06-27 00:00:00","2008-10-02 00:00:00",13.755809994409,57.097607514474,0
"834527208830","Sweden","2003-06-27 00:00:00","2008-10-02 00:00:00",13.7754897979451,57.0783242703099,1
"834527304880","Sweden","2003-06-27 00:00:00","2008-10-02 00:00:00",13.7532048068662,57.0836845875147,1
"834527408830","Sweden","2003-06-27 00:00:00","2008-10-02 00:00:00",13.7634316161263,57.0805586663419,0
"834528104882","Sweden","2003-05-14 00:00:00","2008-08-26 00:00:00",13.5918835960993,57.1202138726341,1
"834528208830","Sweden","2003-05-14 00:00:00","2008-08-26 00:00:00",13.6039252543902,57.1317938439043,1
"834528304880","Sweden","2003-05-14 00:00:00","2008-08-26 00:00:00",13.5853673511335,57.1464470409473,0
"834528308830","Sweden","2003-05-14 00:00:00","2008-08-26 00:00:00",13.5951401636883,57.1413263945902,0
"834528404831","Sweden","2003-05-14 00:00:00","2008-08-26 00:00:00",13.5689870470932,57.1445753181677,1
"834529204831","Sweden","2003-08-11 00:00:00","2008-05-12 00:00:00",13.4335438763027,57.18158610336,1
"834531104830","Sweden","2003-07-23 00:00:00","2008-08-13 00:00:00",14.6483947800801,56.9554733276401,0
"834531108832","Sweden","2003-07-23 00:00:00","2008-08-13 00:00:00",14.6865017056457,56.9897058148854,1
"834531204830","Sweden","2003-07-23 00:00:00","2008-08-13 00:00:00",14.6887770231798,56.9501039187577,1
"834531208830","Sweden","2003-07-23 00:00:00","2008-08-13 00:00:00",14.6674321573078,56.9518652377538,0
"834531308830","Sweden","2003-07-23 00:00:00","2008-08-13 00:00:00",14.6487625091309,56.9678702815373,1
"834532104830","Sweden","2003-10-07 00:00:00","2008-09-03 00:00:00",14.5081365994936,57.0230338271647,1
"834532108830","Sweden","2003-10-07 00:00:00","2008-09-03 00:00:00",14.5106516081366,57.0117136056981,0
"834532204830","Sweden","2003-10-07 00:00:00","2008-09-03 00:00:00",14.5120955381076,57.0100793547662,0
"834532208031","Sweden","2003-10-07 00:00:00","2008-09-03 00:00:00",14.4934099014764,57.016539045064,0
"834532208032","Sweden","2003-10-07 00:00:00","2008-09-03 00:00:00",14.4925209551588,57.0042766896564,1
"834532308832","Sweden","2003-10-07 00:00:00","2008-09-03 00:00:00",14.4786202344792,57.0248040638811,1
"834532404830","Sweden","2003-10-07 00:00:00","2008-09-03 00:00:00",14.4830167789137,57.0008924911643,1
"834533104831","Sweden","2003-07-21 00:00:00","2008-09-29 00:00:00",14.3349347895519,57.0427315203586,1
"834533208830","Sweden","2003-07-21 00:00:00","2008-09-29 00:00:00",14.3480153705806,57.045679354129,1
"834533304830","Sweden","2003-07-21 00:00:00","2008-09-29 00:00:00",14.3483565368967,57.0388272517734,1
"834533308830","Sweden","2003-07-21 00:00:00","2008-09-29 00:00:00",14.3272446735298,57.0640909880471,1
"834533404830","Sweden","2003-07-21 00:00:00","2008-09-29 00:00:00",14.3441932388952,57.0610647442659,1
"834533408830","Sweden","2003-07-21 00:00:00","2008-09-29 00:00:00",14.3356654284683,57.0609226114115,1
"834535108881","Sweden","2003-07-22 00:00:00","2008-05-14 00:00:00",14.1962576628268,57.1048947973085,1
"834535108882","Sweden","2003-07-22 00:00:00","2008-05-14 00:00:00",14.1988654401268,57.09340385324,0
"834535204830","Sweden","2003-07-22 00:00:00","2008-05-14 00:00:00",14.1490420918562,57.0810879681618,0
"834535208831","Sweden","2003-07-22 00:00:00","2008-05-14 00:00:00",14.1598452647069,57.0884278266666,0
"834535304831","Sweden","2003-07-22 00:00:00","2008-05-14 00:00:00",14.1557513013219,57.1107871598694,0
"834536104830","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.9187920642186,57.2272907470179,1
"834536108830","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.9136473260316,57.2526964879201,0
"834536204830","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.9343537213506,57.249982815572,0
"834536208831","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.9243794211708,57.2267555134376,0
"834536208832","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.8891181404393,57.2449225324183,1
"834536304831","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.902078519845,57.2188382530147,0
"834536304832","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.8999282450576,57.2133536632647,0
"834536404831","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.882481913661,57.2588940873585,1
"834536408830","Sweden","2003-09-24 00:00:00","2008-09-09 00:00:00",14.8941001314548,57.2413653181319,0
"834537108830","Sweden","2003-08-05 00:00:00","2008-07-17 00:00:00",15.1389726167925,56.819594600581,0
"834537204830","Sweden","2003-08-05 00:00:00","2008-07-17 00:00:00",15.1745282270336,56.8159172162119,0
"834537208830","Sweden","2003-08-05 00:00:00","2008-07-17 00:00:00",15.1808448493951,56.8388579914501,1
"834537308881","Sweden","2003-08-05 00:00:00","2008-07-17 00:00:00",15.184464022258,56.8482634634496,1
"834537404830","Sweden","2003-08-05 00:00:00","2008-07-17 00:00:00",15.1481909824092,56.8414520814413,1
"834537408881","Sweden","2003-08-05 00:00:00","2008-07-17 00:00:00",15.1620403868621,56.8176651568855,1
"834537408883","Sweden","2003-08-05 00:00:00","2008-07-17 00:00:00",15.1687407311323,56.8458751028594,0
"834538208830","Sweden","2003-05-20 00:00:00","2008-07-23 00:00:00",15.019237774831,56.8759722068652,0
"834538304830","Sweden","2003-05-20 00:00:00","2008-07-23 00:00:00",15.0184306321935,56.8801146367454,1
"834538404830","Sweden","2003-05-20 00:00:00","2008-07-23 00:00:00",15.0014735315539,56.8642980855971,0
"834538408830","Sweden","2003-05-20 00:00:00","2008-07-23 00:00:00",14.9686976356513,56.9000704757112,1
"834540204830","Sweden","2003-10-29 00:00:00","2008-07-21 00:00:00",15.5810660764864,57.0641544907175,1
"834540208830","Sweden","2003-10-29 00:00:00","2008-07-21 00:00:00",15.5845314538077,57.052371561464,1
"834540304832","Sweden","2003-10-29 00:00:00","2008-07-21 00:00:00",15.5560745492411,57.0427244404972,0
"834540308830","Sweden","2003-10-29 00:00:00","2008-07-21 00:00:00",15.5623349482538,57.0720603562313,1
"834540404830","Sweden","2003-10-29 00:00:00","2008-07-21 00:00:00",15.5424776950827,57.0549393906481,1
"834540408830","Sweden","2003-10-29 00:00:00","2008-07-21 00:00:00",15.5554958913084,57.0559570350237,0
"834541108830","Sweden","2003-07-29 00:00:00","2008-07-31 00:00:00",15.4077816533054,57.1206948368647,0
"834541208830","Sweden","2003-07-29 00:00:00","2008-07-31 00:00:00",15.4173872567918,57.1149694572859,1
"834541304881","Sweden","2003-07-29 00:00:00","2008-07-31 00:00:00",15.4216200570266,57.0943466185338,0
"834541304882","Sweden","2003-07-29 00:00:00","2008-07-31 00:00:00",15.4260052930579,57.0960373718824,0
"834541308830","Sweden","2003-07-29 00:00:00","2008-07-31 00:00:00",15.420200599804,57.0950000161312,0
"834541404830","Sweden","2003-07-29 00:00:00","2008-07-31 00:00:00",15.3962911884894,57.0996264269243,0
"834542104830","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2280895991659,57.1292812523566,0
"834542108830","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2593800707006,57.1424344215847,0
"834542204031","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2460029117474,57.1330778915232,0
"834542204032","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2696661718436,57.1565466776967,0
"834542208881","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2529703126326,57.1494063708215,0
"834542208882","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2287305790432,57.1285030413707,0
"834542304831","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2467886777205,57.1550422552264,0
"834542304832","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2348733099529,57.1370911793541,0
"834542308830","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2391914512848,57.1633999608196,0
"834542404032","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.2347672830423,57.1400907661895,1
"834542408830","Sweden","2003-09-17 00:00:00","2008-07-15 00:00:00",15.229362950299,57.1364146841366,1
"834543104832","Sweden","2003-08-07 00:00:00","2008-07-07 00:00:00",15.0733615835041,57.1867021027459,0
"834543108830","Sweden","2003-08-07 00:00:00","2008-07-07 00:00:00",15.0602515176252,57.2078054193246,0
"834543204030","Sweden","2003-08-07 00:00:00","2008-07-07 00:00:00",15.1086713546521,57.203901003812,0
"834543208830","Sweden","2003-08-07 00:00:00","2008-07-07 00:00:00",15.1107950718673,57.1778460454268,0
"834543304830","Sweden","2003-08-07 00:00:00","2008-07-07 00:00:00",15.0931381432198,57.1650892351004,1
"834543404031","Sweden","2003-08-07 00:00:00","2008-07-07 00:00:00",15.07224264401,57.1946642274352,1
"834543404032","Sweden","2003-08-07 00:00:00","2008-07-07 00:00:00",15.056484912741,57.1894008032739,1
"834543408830","Sweden","2003-08-07 00:00:00","2008-07-07 00:00:00",15.069591864825,57.1754512483907,0
"834547204830","Sweden","2003-08-14 00:00:00","2008-07-29 00:00:00",16.1246161548384,57.0155706858404,0
"834547208830","Sweden","2003-08-14 00:00:00","2008-07-29 00:00:00",16.1800072191735,56.999124024503,0
"834547304830","Sweden","2003-08-14 00:00:00","2008-07-29 00:00:00",16.1487091848935,57.0079811038155,0
"834547308830","Sweden","2003-08-14 00:00:00","2008-07-29 00:00:00",16.1613856523955,57.010842764467,0
"834548104830","Sweden","2003-05-27 00:00:00","2008-07-24 00:00:00",15.9745277198911,57.0597865617903,0
"834548208031","Sweden","2003-05-27 00:00:00","2008-07-24 00:00:00",16.0249257505105,57.0344671942233,0
"834548208032","Sweden","2003-05-27 00:00:00","2008-07-24 00:00:00",15.9893279311269,57.0452028156844,1
"834548308880","Sweden","2003-05-27 00:00:00","2008-07-24 00:00:00",15.9897712843216,57.0656764385288,1
"834548404880","Sweden","2003-05-27 00:00:00","2008-07-24 00:00:00",15.9787461122755,57.0784130071859,0
"834548408830","Sweden","2003-05-27 00:00:00","2008-07-24 00:00:00",15.9794152472242,57.0601374680852,0
"834549104830","Sweden","2003-08-26 00:00:00","2008-07-30 00:00:00",15.8242453511627,57.1156932996814,0
"834549204831","Sweden","2003-08-26 00:00:00","2008-07-30 00:00:00",15.8239589184967,57.0961590936794,0
"834549208830","Sweden","2003-08-26 00:00:00","2008-07-30 00:00:00",15.8513678971619,57.1112010449065,0
"834549308830","Sweden","2003-08-26 00:00:00","2008-07-30 00:00:00",15.8129476526072,57.0903915035176,1
"834549404830","Sweden","2003-08-26 00:00:00","2008-07-30 00:00:00",15.7997404728343,57.1138385241908,0
"834549408881","Sweden","2003-08-26 00:00:00","2008-07-30 00:00:00",15.8295966695999,57.1034783317947,0
"834549408882","Sweden","2003-08-26 00:00:00","2008-07-30 00:00:00",15.8300030457909,57.0828536499973,0
"834551208830","Sweden","2003-09-02 00:00:00","2008-06-08 00:00:00",16.660308171944,56.8861619512388,0
"834551304830","Sweden","2003-09-02 00:00:00","2008-06-08 00:00:00",16.6492379641292,56.8743029227819,0
"834551308830","Sweden","2003-09-02 00:00:00","2008-06-08 00:00:00",16.6068040694429,56.8569813009218,0
"834552104830","Sweden","2003-09-24 00:00:00","2008-06-24 00:00:00",13.0848403668346,57.2462922546878,0
"834552108830","Sweden","2003-09-24 00:00:00","2008-06-24 00:00:00",13.1166991351316,57.2343813027707,0
"834552204831","Sweden","2003-09-24 00:00:00","2008-06-24 00:00:00",13.1068038470955,57.2468330216897,0
"834552208830","Sweden","2003-09-24 00:00:00","2008-06-24 00:00:00",13.0963461212847,57.2395713152779,1
"834552304830","Sweden","2003-09-24 00:00:00","2008-06-24 00:00:00",13.0926695825212,57.235450761436,1
"834552404830","Sweden","2003-09-24 00:00:00","2008-06-24 00:00:00",13.0570187375116,57.2616207356006,0
"834552408831","Sweden","2003-09-24 00:00:00","2008-06-24 00:00:00",13.0762118901769,57.2490495049158,0
"834552408832","Sweden","2003-09-24 00:00:00","2008-06-24 00:00:00",13.045815915018,57.2486609231293,0
"834553108830","Sweden","2003-06-04 00:00:00","2008-09-23 00:00:00",12.9453640015745,57.2884371955379,1
"834553208830","Sweden","2003-06-04 00:00:00","2008-09-23 00:00:00",12.90680209136,57.2893968318974,1
"834553304830","Sweden","2003-06-04 00:00:00","2008-09-23 00:00:00",12.9382113280198,57.314691849566,0
"834553308831","Sweden","2003-06-04 00:00:00","2008-09-23 00:00:00",12.9139769945604,57.2986781238052,0
"834553308832","Sweden","2003-06-04 00:00:00","2008-09-23 00:00:00",12.9215781971036,57.2937960115583,0
"834553404831","Sweden","2003-06-04 00:00:00","2008-09-23 00:00:00",12.8969876609355,57.2842167885043,0
"834553404832","Sweden","2003-06-04 00:00:00","2008-09-23 00:00:00",12.9138923932851,57.287235897421,0
"834553408830","Sweden","2003-06-04 00:00:00","2008-09-23 00:00:00",12.9173969745022,57.3261455288162,0
"834554104831","Sweden","2003-05-27 00:00:00","2008-06-25 00:00:00",12.7556514106575,57.3285053276545,0
"834554104832","Sweden","2003-05-27 00:00:00","2008-06-25 00:00:00",12.7728330212939,57.3281669829689,0
"834554108830","Sweden","2003-05-27 00:00:00","2008-06-25 00:00:00",12.7529396206135,57.319054943042,0
"834554204830","Sweden","2003-05-27 00:00:00","2008-06-25 00:00:00",12.754917162098,57.3387126344694,0
"834554304831","Sweden","2003-05-27 00:00:00","2008-06-25 00:00:00",12.7386992102654,57.3209198166929,0
"834554308830","Sweden","2003-05-27 00:00:00","2008-06-25 00:00:00",12.7664821196875,57.3211138051734,1
"834554404881","Sweden","2003-05-27 00:00:00","2008-06-25 00:00:00",12.7167902373474,57.3291398875159,1
"834554408830","Sweden","2003-05-27 00:00:00","2008-06-25 00:00:00",12.7205840670158,57.3422100388077,1
"834555104830","Sweden","2003-07-21 00:00:00","2008-09-22 00:00:00",12.5722754139232,57.3632601385159,0
"834555108830","Sweden","2003-07-21 00:00:00","2008-09-22 00:00:00",12.5634379113348,57.3895127509822,0
"834555204830","Sweden","2003-07-21 00:00:00","2008-09-22 00:00:00",12.5860314430733,57.3540151069341,0
"834555208831","Sweden","2003-07-21 00:00:00","2008-09-22 00:00:00",12.580017668867,57.3920340775095,0
"834555208832","Sweden","2003-07-21 00:00:00","2008-09-22 00:00:00",12.5800897133812,57.3667837183629,0
"834555404931","Sweden","2003-07-21 00:00:00","2008-09-22 00:00:00",12.5693815205538,57.3497326538058,0
"834555404932","Sweden","2003-07-21 00:00:00","2008-09-22 00:00:00",12.5879195730872,57.3901424836929,0
"834556104830","Sweden","2003-05-21 00:00:00","2008-06-23 00:00:00",13.1727668392275,57.5897245068418,0
"834556208830","Sweden","2003-05-21 00:00:00","2008-06-23 00:00:00",13.1560384495683,57.5893991871801,1
"834556308931","Sweden","2003-05-21 00:00:00","2008-06-23 00:00:00",13.1301376165569,57.5777636739648,0
"834556404830","Sweden","2003-05-21 00:00:00","2008-06-23 00:00:00",13.1568004997542,57.5756416823531,1
"834557104880","Sweden","2003-06-13 00:00:00","2008-10-07 00:00:00",12.9823625669265,57.6309830628952,0
"834557108032","Sweden","2003-06-13 00:00:00","2008-10-07 00:00:00",12.991690485577,57.6075075447918,0
"834557208831","Sweden","2003-06-13 00:00:00","2008-10-07 00:00:00",12.9713304378027,57.6216319651254,0
"834557208832","Sweden","2003-06-13 00:00:00","2008-10-07 00:00:00",12.9628550673867,57.6241454394128,0
"834557304830","Sweden","2003-06-13 00:00:00","2008-10-07 00:00:00",12.9543398186535,57.5845744923686,1
"834557308830","Sweden","2003-06-13 00:00:00","2008-10-07 00:00:00",12.9623159272197,57.5857779738963,0
"834557404830","Sweden","2003-06-13 00:00:00","2008-10-07 00:00:00",13.0014947577853,57.6242467152343,1
"834557408830","Sweden","2003-06-13 00:00:00","2008-10-07 00:00:00",12.948408674737,57.6192953383029,0
"834558104830","Sweden","2003-09-23 00:00:00","2008-06-10 00:00:00",12.8133736829385,57.6530319078171,1
"834558108830","Sweden","2003-09-23 00:00:00","2008-06-10 00:00:00",12.8163093892554,57.6579687626702,1
"834558204830","Sweden","2003-09-23 00:00:00","2008-06-10 00:00:00",12.7966657022714,57.6391214937466,0
"834558208830","Sweden","2003-09-23 00:00:00","2008-06-10 00:00:00",12.8389460231874,57.6658392130741,0
"834558304880","Sweden","2003-09-23 00:00:00","2008-06-10 00:00:00",12.8143350826934,57.6466829555435,1
"834558308830","Sweden","2003-09-23 00:00:00","2008-06-10 00:00:00",12.8116652172205,57.6255017907872,0
"834558408830","Sweden","2003-09-23 00:00:00","2008-06-10 00:00:00",12.799834064462,57.643184835294,0
"834559104830","Sweden","2003-07-08 00:00:00","2008-08-20 00:00:00",14.0137666505485,57.3619771835224,0
"834559204030","Sweden","2003-07-08 00:00:00","2008-08-20 00:00:00",14.0098398004368,57.3442500735167,0
"834559208830","Sweden","2003-07-08 00:00:00","2008-08-20 00:00:00",13.9928150773728,57.3670774617949,1
"834559304830","Sweden","2003-07-08 00:00:00","2008-08-20 00:00:00",13.9936832633438,57.3733837091677,0
"834559308880","Sweden","2003-07-08 00:00:00","2008-08-20 00:00:00",13.9719435967543,57.3688612237231,0
"834559404830","Sweden","2003-07-08 00:00:00","2008-08-20 00:00:00",14.0220083834593,57.3804650873147,0
"834560104831","Sweden","2003-10-08 00:00:00","2008-08-25 00:00:00",13.7991997006263,57.3889780962136,1
"834560108830","Sweden","2003-10-08 00:00:00","2008-08-25 00:00:00",13.8178294199819,57.3970558320512,0
"834560404830","Sweden","2003-10-08 00:00:00","2008-08-25 00:00:00",13.794219949277,57.3871667583638,0
"834562104831","Sweden","2003-05-19 00:00:00","2008-06-17 00:00:00",13.2995156205253,57.5466676870106,0
"834562108830","Sweden","2003-05-19 00:00:00","2008-06-17 00:00:00",13.3100139054202,57.5311200875092,1
"834562204831","Sweden","2003-05-19 00:00:00","2008-06-17 00:00:00",13.3342795345487,57.5173708899597,1
"834562204832","Sweden","2003-05-19 00:00:00","2008-06-17 00:00:00",13.3095788216145,57.5264917111496,1
"834562208830","Sweden","2003-05-19 00:00:00","2008-06-17 00:00:00",13.32827567487,57.5114103082917,0
"834562304830","Sweden","2003-05-19 00:00:00","2008-06-17 00:00:00",13.3102409472841,57.542150273451,0
"834562404830","Sweden","2003-05-19 00:00:00","2008-06-17 00:00:00",13.3226749963981,57.5319626641037,0
"834562408831","Sweden","2003-05-19 00:00:00","2008-06-17 00:00:00",13.3155908375942,57.5276210226509,0
"834563104830","Sweden","2003-07-15 00:00:00","2008-06-29 00:00:00",14.0459232240844,57.663518788307,0
"834563108830","Sweden","2003-07-15 00:00:00","2008-06-29 00:00:00",14.0375990570624,57.6707446322061,1
"834563204830","Sweden","2003-07-15 00:00:00","2008-06-29 00:00:00",14.0747394651451,57.6826870654185,1
"834563308830","Sweden","2003-07-15 00:00:00","2008-06-29 00:00:00",14.0646347180078,57.6852638863659,1
"834563404830","Sweden","2003-07-15 00:00:00","2008-06-29 00:00:00",14.0470009485835,57.6679670050335,0
"834563408831","Sweden","2003-07-15 00:00:00","2008-06-29 00:00:00",14.0483958519319,57.6855802946622,0
"834563408832","Sweden","2003-07-15 00:00:00","2008-06-29 00:00:00",14.0810379652659,57.6631626493215,0
